"region","chrom","start","end","n_bins","observed","expected","resid","contrib","contrib_share","p_val","padj","class"
2125,"chr14",32000001,33000000,483,199,215.18460612961,-1.10330741016395,1.21728724132268,6.93430805335315e-05,0.284119344482087,0.483767486994667,"all"
2126,"chr14",33000001,34000000,500,244,242.369685672213,0.104720617756384,0.0109664077832787,6.24704237640047e-07,0.933652707601654,0.987014127099536,"all"
2127,"chr14",34000001,35000000,500,214,198.929862880221,1.068482004791,1.14165379456219,6.50346018017222e-05,0.301849784538026,0.502849118111866,"all"
2128,"chr14",35000001,36000000,489,172,179.151840169252,-0.534327053499951,0.28550540010194,1.62638884890595e-05,0.6258642476929,0.793961415104223,"all"
2129,"chr14",36000001,37000000,500,215,226.715925188385,-0.778100288232851,0.605440058548046,3.4489048527696e-05,0.459301893657746,0.655102196739504,"all"
2130,"chr14",37000001,38000000,500,208,228.869600591456,-1.37949484410832,1.90300602492143,0.000108405227264632,0.175098224747583,0.346450386715887,"all"
2131,"chr14",38000001,39000000,500,245,262.182495193108,-1.06116858583052,1.12607876755355,6.41473663855369e-05,0.302491510639106,0.503625529037351,"all"
2132,"chr14",39000001,40000000,494,204,210.601238663032,-0.454878043148271,0.2069140341384,1.17869111296908e-05,0.681122830814446,0.832741644326233,"all"
2133,"chr14",40000001,41000000,500,266,266.907780157715,-0.0555648401152592,0.00308745145703432,1.75877465696486e-07,0.988225503027516,1,"all"
2134,"chr14",41000001,42000000,500,308,282.943915027183,1.48957726088528,2.2188404161465,0.000126396814527292,0.147270874811652,0.308003594679471,"all"
2135,"chr14",42000001,43000000,500,251,257.394987442468,-0.398602165201251,0.158883686103125,9.05085001050528e-06,0.720029269440505,0.859135939305518,"all"
2136,"chr14",43000001,44000000,500,280,251.351024501658,1.80704416114012,3.2654086003106,0.000186014840096562,0.0794042736556331,0.201998272023691,"all"
2137,"chr14",44000001,45000000,500,252,238.615016896928,0.866500746757558,0.750823544131405,4.27708561461659e-05,0.402317797780433,0.601379106484099,"all"
2138,"chr14",45000001,46000000,500,228,214.639771601618,0.911924290315366,0.831605911267183,4.73726444503782e-05,0.378581218563524,0.580423718514237,"all"
2139,"chr14",46000001,47000000,500,222,289.993458952968,-3.99275841844756,15.9421197880839,0.000908146950705829,3.72201828118348e-05,0.000476385107685403,"all"
2140,"chr14",47000001,48000000,500,311,341.414145950252,-1.64601909852641,2.70937887271369,0.000154340463769497,0.102185883150696,0.2419214921495,"all"
2141,"chr14",48000001,49000000,500,287,331.11325612557,-2.42426913058633,5.8770808175138,0.000334789419125195,0.0145597438211623,0.0561814071807165,"all"
2142,"chr14",49000001,50000000,500,243,292.103900497858,-2.87307731410986,8.25457325285274,0.000470223886697889,0.00351528116662359,0.0192334181387592,"all"
2143,"chr14",50000001,51000000,500,201,201.707290921296,-0.0498009107696462,0.00248013071348626,1.41281283464446e-07,0.997722859042959,1,"all"
2144,"chr14",51000001,52000000,500,223,217.683133945774,0.360365601378261,0.129863366656716,7.39770005528634e-06,0.736460194740468,0.870334451080347,"all"
2145,"chr14",52000001,53000000,500,248,226.756719020747,1.41072223402288,1.9901372215665,0.000113368678273432,0.171252857807074,0.341671498491914,"all"
2146,"chr14",53000001,54000000,500,204,212.359688711386,-0.573659336074643,0.3290850338656,1.874641352597e-05,0.595271713623028,0.767375900610262,"all"
2147,"chr14",54000001,55000000,498,235,228.260030081866,0.446111093583531,0.199015107818294,1.13369467619148e-05,0.672920400563969,0.826210087112199,"all"
2148,"chr14",55000001,56000000,500,197,181.144318718681,1.17807393838113,1.38785820429282,7.90596992742886e-05,0.255299882510834,0.446852724761027,"all"
2149,"chr14",56000001,57000000,500,223,227.466974216815,-0.296179005433471,0.0877220032595603,4.99710645942598e-06,0.800493781970841,0.90461792389058,"all"
2150,"chr14",57000001,58000000,500,203,238.680608842782,-2.30953042530935,5.33393078542959,0.000303848737962974,0.0200305928302667,0.0720548427156518,"all"
2151,"chr14",58000001,59000000,500,245,220.159951795509,1.674107236023,2.80263503770457,0.000159652825174176,0.104688551312783,0.245414617018602,"all"
2152,"chr14",59000001,60000000,500,205,212.668816493312,-0.525867630140325,0.276536764429402,1.57529878531168e-05,0.629179302674526,0.795624018244782,"all"
2153,"chr14",60000001,61000000,500,187,224.387127834928,-2.49587673665537,6.22940068457746,0.000354859410895431,0.0116161600816596,0.0478499007961468,"all"
2154,"chr14",61000001,62000000,500,186,184.876439478398,0.0826334122476419,0.00682828081968874,3.88974771698711e-07,0.953674339716583,0.994139900931054,"all"
2155,"chr14",62000001,63000000,500,233,222.650485605229,0.693598506924759,0.481078888808255,2.74047825337961e-05,0.505152297422108,0.696619353876471,"all"
2156,"chr14",63000001,64000000,500,229,218.748938794482,0.69309992066004,0.480387500018954,2.7365397393733e-05,0.505617770363714,0.696926032515755,"all"
2157,"chr14",64000001,65000000,500,204,170.906903155305,2.53138153499034,6.40789247569005,0.000365027241646902,0.0150166532947311,0.0574803003951856,"all"
2158,"chr14",65000001,66000000,500,167,176.847640999332,-0.740512804123091,0.548359213070244,3.12374234958026e-05,0.486057982893155,0.679769871685207,"all"
2159,"chr14",66000001,67000000,500,196,197.744882310854,-0.124083351011298,0.015396677998193,8.7707571897119e-07,0.938823726611828,0.988834542320393,"all"
2160,"chr14",67000001,68000000,487,161,178.775196362142,-1.32941561382115,1.76734587427147,0.00010067731191945,0.193248234123476,0.37084517217671,"all"
2161,"chr14",68000001,69000000,500,208,173.291802094499,2.63659276554536,6.95162141132613,0.000396000900198729,0.0113495575434147,0.0470219385505347,"all"
2162,"chr14",69000001,70000000,500,157,173.294287999584,-1.23777943858707,1.53209793858891,8.72763528067455e-05,0.227863390845029,0.413995146738085,"all"
2163,"chr14",70000001,71000000,500,221,184.915760857577,2.65357024050074,7.04143502127115,0.000401117155570516,0.010745630669329,0.0455062380043814,"all"
2164,"chr14",71000001,72000000,500,198,173.429894801562,1.8657138504775,3.48088817186357,0.000198289689266338,0.0718405224119599,0.187412900596077,"all"
2165,"chr14",72000001,73000000,500,188,186.967842786306,0.0754853014190984,0.00569803073033214,3.24589784894673e-07,0.95925305892301,0.9957199565287,"all"
2166,"chr14",73000001,74000000,500,182,165.511952622263,1.28160604016161,1.64251404217872,9.35662345236584e-05,0.216361412963208,0.400974900430198,"all"
2167,"chr14",74000001,75000000,500,197,164.606500178009,2.5248430207242,6.3748322792997,0.000363143959063361,0.0153477131185478,0.0581897167656813,"all"
2168,"chr14",75000001,76000000,500,203,164.931009256964,2.9642866969167,8.78699562151731,0.0005005534637565,0.00456525214824659,0.0233307984118056,"all"
2169,"chr14",76000001,77000000,500,199,176.523984243683,1.69167708806697,2.86177137029073,0.000163021541557438,0.102322748771777,0.242045644165581,"all"
2170,"chr14",77000001,78000000,500,201,172.946835723692,2.1331703799339,4.55041586982733,0.00025921560943959,0.0398518427770411,0.120667384479347,"all"
2171,"chr14",78000001,79000000,500,206,208.911272895979,-0.201419716096579,0.0405699020324265,2.31107489536752e-06,0.876356859243249,0.952945481043943,"all"
2172,"chr14",79000001,80000000,500,247,252.593409203737,-0.351937533014483,0.12386002714432,7.05571827715991e-06,0.755772927003454,0.884030298890701,"all"
2173,"chr14",80000001,81000000,499,238,235.700957617323,0.14974981827316,0.0224250080728443,1.27744634788966e-06,0.898243188599967,0.96451806056783,"all"
2174,"chr14",81000001,82000000,500,159,193.71196218665,-2.49402581181582,6.22016475000354,0.000354333283508878,0.011602756749992,0.0478499007961468,"all"
2175,"chr14",82000001,83000000,500,216,259.37516835289,-2.69325190351945,7.25360581581117,0.000413203519407424,0.00632466472245536,0.03007100125917,"all"
2176,"chr14",83000001,84000000,500,278,281.935249541739,-0.234367608292397,0.0549281758166982,3.12899765143239e-06,0.845348542745184,0.931085006550304,"all"
2177,"chr14",84000001,85000000,500,327,281.500959357945,2.71182899499455,7.35401649809315,0.000418923439728235,0.00867408562678632,0.0381420298957,"all"
2178,"chr14",85000001,86000000,500,315,257.043937823158,3.61489083547376,13.0674357523922,0.00074438983584539,0.000517891242222836,0.00405681473074555,"all"
2179,"chr14",86000001,87000000,483,315,254.34268531973,3.8034135899654,14.4659549363335,0.000824056840565129,0.000265907055630402,0.00235375762841475,"all"
2180,"chr14",87000001,88000000,484,336,248.236388106859,5.57034079779272,31.028696603554,0.00176755767611007,1.40876715516831e-07,3.70544535217205e-06,"all"
2181,"chr14",88000001,89000000,498,225,228.552844141567,-0.235008105221165,0.0552288095196423,3.14612332758068e-06,0.848265468240589,0.932506555769083,"all"
2182,"chr14",89000001,90000000,500,188,197.820888169045,-0.698256025437212,0.487561477059373,2.77740648394864e-05,0.511783457608664,0.702276594787306,"all"
2183,"chr14",90000001,91000000,500,187,190.434033464553,-0.248846902927886,0.0619247810968006,3.52756106927639e-06,0.840661369336902,0.928826666574014,"all"
2184,"chr14",91000001,92000000,500,174,173.156659668144,0.0640889668884262,0.00410739567682579,2.33978850293157e-07,0.969086988599505,0.99885471938685,"all"
2185,"chr14",92000001,93000000,500,177,185.462324997424,-0.621386552699814,0.386121247876158,2.1995496114862e-05,0.564212353021084,0.744848671795199,"all"
2186,"chr14",93000001,94000000,500,195,181.42707438844,1.00767949240243,1.01541795940843,5.78435450107438e-05,0.331311129869056,0.536346137399539,"all"
2187,"chr14",94000001,95000000,500,186,197.044106245066,-0.786771919630285,0.619010053518724,3.52620667785641e-05,0.455657598918034,0.651556277355612,"all"
2188,"chr14",95000001,96000000,500,179,183.26009476744,-0.314691713269797,0.09903087440068,5.64131921025535e-06,0.789967612950206,0.898744899336603,"all"
2189,"chr14",96000001,97000000,500,218,192.921231976482,1.8055777110981,3.26011087081426,0.000185713053574336,0.0808746889834244,0.204468900630933,"all"
2190,"chr14",97000001,98000000,500,213,248.916692295974,-2.2765087472496,5.18249207630394,0.000295221992979281,0.0219840982002113,0.0772406979656935,"all"
2191,"chr14",98000001,99000000,500,237,258.318664402825,-1.32642317056331,1.75939842740722,0.000100224583566408,0.19264141856309,0.369928296731668,"all"
2192,"chr14",99000001,100000000,500,209,202.216303722905,0.477043861023908,0.227570845340598,1.29636316884338e-05,0.651780201530289,0.814228251759188,"all"
2193,"chr14",100000001,101000000,500,221,176.514497265142,3.34833045382187,11.2113168279909,0.000638655544311444,0.00138454831536528,0.00892022476438706,"all"
2194,"chr14",101000001,102000000,500,224,230.597060538651,-0.434433778904119,0.188732708252913,1.07512072281911e-05,0.694861406086288,0.842710512372837,"all"
2195,"chr14",102000001,103000000,500,187,177.764651466285,0.692676712567124,0.479801028132798,2.73319888720203e-05,0.507763288043404,0.698796364716703,"all"
2196,"chr14",103000001,104000000,500,192,181.275415285646,0.796546309329658,0.634486022906699,3.61436593519314e-05,0.444446365654449,0.642899964849296,"all"
2197,"chr14",104000001,105000000,500,226,215.227192123677,0.734311525358562,0.539213416274418,3.0716430830943e-05,0.480159934666421,0.674152072815195,"all"
2198,"chr14",105000001,106000000,488,196,200.66528760062,-0.329338342836463,0.108463744062268,6.17866505468812e-06,0.7769820985991,0.892394227579985,"all"
2199,"chr14",106000001,107000000,426,250,88.9369995328895,17.0786897239718,291.6816426877,0.0166157197351946,4.23341276987714e-44,2.42743888224755e-41,"all"
2200,"chr14",107000001,107290000,133,89,11.1237668617725,23.3495759374169,545.202696457199,0.0310576117157448,2.66664592362264e-48,1.91131846575653e-45,"all"
2201,"chr15",20166001,20202000,18,8,8.83907729931991,-0.282226965170249,0.0796520598692089,4.53740006029365e-06,0.954073052935434,0.994139900931054,"all"
2202,"chr15",22364001,23000000,138,59,54.3067967218452,0.636857506298854,0.405587483329195,2.3104395220087e-05,0.559024141629154,0.741657664993422,"all"
2203,"chr15",23000001,24000000,328,169,152.77769589634,1.31244937516742,1.72252336237736,9.81239860104307e-05,0.206108782368824,0.388225133382212,"all"
2204,"chr15",24000001,25000000,500,343,298.783713540196,2.55801922913304,6.54346237661439,0.00037275001589327,0.0131262784277432,0.052340807026898,"all"
2205,"chr15",25000001,26000000,500,289,339.690343676721,-2.75032258398743,7.56427431599127,0.00043090083035912,0.00534501363742188,0.0265123773330251,"all"
2206,"chr15",26000001,27000000,500,376,371.953478307022,0.209815496361228,0.0440225425133083,2.50775544765768e-06,0.847562158132566,0.932245342413628,"all"
2207,"chr15",27000001,28000000,500,289,341.10312538959,-2.82111588114322,7.95869481483849,0.000453369095438379,0.00423544177564314,0.0220782028559434,"all"
2208,"chr15",28000001,29000000,292,148,154.665590109165,-0.535971568428064,0.287265522163238,1.63641542946165e-05,0.627240759957556,0.794652787803055,"all"
2209,"chr15",29000001,30000000,476,241,235.569608858598,0.353811122803325,0.12518231061935,7.13104249512959e-06,0.740682216030398,0.873592634636031,"all"
2210,"chr15",30000001,31000000,221,83,80.4288431947453,0.286696672428858,0.0821949819817799,4.68225827194376e-06,0.803751238468377,0.906199837360493,"all"
2211,"chr15",31000001,32000000,498,188,192.530612002255,-0.326517885583357,0.106613929605826,6.07328989879169e-06,0.77990387346878,0.893555016633953,"all"
2212,"chr15",32000001,33000000,266,130,127.992105675303,0.177479934682094,0.0314991272147604,1.79435587677377e-06,0.882547598529266,0.955177034723822,"all"
2213,"chr15",33000001,34000000,500,228,198.886869004602,2.06436201386465,4.26159052428731,0.000242762599405455,0.0460952720179806,0.133497415005248,"all"
2214,"chr15",34000001,35000000,500,184,177.485054767562,0.489023663395182,0.239144143360444,1.36229075843651e-05,0.644492566160001,0.808908743609153,"all"
2215,"chr15",35000001,36000000,500,212,205.298521344553,0.467711154940669,0.218753724455935,1.24613621313203e-05,0.658312864895951,0.817982942612501,"all"
2216,"chr15",36000001,37000000,500,227,219.309176247041,0.519331250847589,0.269704948106921,1.53638116805929e-05,0.621200351360206,0.789110365682214,"all"
2217,"chr15",37000001,38000000,500,247,237.397697320785,0.623213913268995,0.388395581692055,2.21250541251673e-05,0.549972867885782,0.73406527571161,"all"
2218,"chr15",38000001,39000000,500,228,212.865781809186,1.03730641530764,1.07600459923839,6.1294878518865e-05,0.315782376702363,0.520061111586259,"all"
2219,"chr15",39000001,40000000,500,176,180.451806975537,-0.331402444841872,0.10982758044717,6.25635634484745e-06,0.777327202880474,0.892394227579985,"all"
2220,"chr15",40000001,41000000,500,152,167.98179152594,-1.2330888106445,1.52050801493666,8.66161298273917e-05,0.229934905773727,0.416684003786226,"all"
2221,"chr15",41000001,42000000,500,185,167.608114162748,1.34338085943192,1.80467213348805,0.000102803611868227,0.194840996739658,0.373401829981685,"all"
2222,"chr15",42000001,43000000,500,188,167.991947045326,1.5436917968633,2.38298436370305,0.00013574731668333,0.136240077201186,0.293684437094586,"all"
2223,"chr15",43000001,44000000,500,191,165.431681648133,1.9878921688632,3.95171527502765,0.0002251104761963,0.0554512766610361,0.154134468488625,"all"
2224,"chr15",44000001,45000000,500,197,170.001136973293,2.07071134348893,4.28784546805371,0.000244258219024386,0.0460207329027897,0.133497415005248,"all"
2225,"chr15",45000001,46000000,500,162,181.302864666783,-1.43357174519942,2.05512794863412,0.000117070891742856,0.158814133646996,0.324764708392252,"all"
2226,"chr15",46000001,47000000,500,210,273.186144044216,-3.82289631407913,14.6145362281998,0.000832520812040315,8.04330104379419e-05,0.000897281871305757,"all"
2227,"chr15",47000001,48000000,500,242,259.19637234386,-1.06812573919585,1.14089259473268,6.4991239857813e-05,0.299250902859588,0.499705891067165,"all"
2228,"chr15",48000001,49000000,500,221,208.133506432219,0.891844640520024,0.795386862824291,4.53094170478677e-05,0.389596595251277,0.590678708929355,"all"
2229,"chr15",49000001,50000000,500,173,194.076036988168,-1.51287481921598,2.28879021861779,0.000130381523001522,0.135669277156768,0.292894440970222,"all"
2230,"chr15",50000001,51000000,500,179,202.278375789224,-1.63673340385654,2.67889623529983,0.00015260401249546,0.104978302551136,0.245692076256413,"all"
2231,"chr15",51000001,52000000,500,183,191.302629032674,-0.600281783950175,0.360338220142405,2.05267593140086e-05,0.578284747712499,0.757051311274765,"all"
2232,"chr15",52000001,53000000,500,201,180.644094303722,1.51453232229386,2.29380815527284,0.00013066737105264,0.143295969027058,0.302430337374547,"all"
2233,"chr15",53000001,54000000,500,242,260.4785356599,-1.14493697673814,1.31088068070227,7.46746548604395e-05,0.264122587429641,0.45855948508019,"all"
2234,"chr15",54000001,55000000,500,299,296.889973132055,0.12245886226581,0.0149961729474367,8.54260845828759e-07,0.917943792693183,0.976450808585781,"all"
2235,"chr15",55000001,56000000,500,220,228.22580165605,-0.544497465785955,0.296477490247327,1.68889164239174e-05,0.614805506517395,0.783050816164092,"all"
2236,"chr15",56000001,57000000,498,162,198.980612851914,-2.621613845704,6.87285915598691,0.000391514188082158,0.00782091120738368,0.0354226736675656,"all"
2237,"chr15",57000001,58000000,500,159,193.532939562612,-2.48231048669972,6.16186535237943,0.000351012243340813,0.0120209857460108,0.0491516231425357,"all"
2238,"chr15",58000001,59000000,500,188,198.434296496442,-0.740721252376366,0.548667973722012,3.12550121256792e-05,0.484366251045097,0.678137825644084,"all"
2239,"chr15",59000001,60000000,500,214,182.341109262605,2.34451706276687,5.49676025760497,0.000313124360691116,0.0239411327373742,0.0822026677341937,"all"
2240,"chr15",60000001,61000000,500,217,218.870344066441,-0.126423568823177,0.0159829187539886,9.10471074283549e-07,0.935092003321973,0.987871572189367,"all"
2241,"chr15",61000001,62000000,500,215,230.330442744589,-1.01013408622136,1.02037087214626,5.81256889577072e-05,0.328639576407317,0.532622761763582,"all"
2242,"chr15",62000001,63000000,500,173,206.364425322319,-2.32255620547026,5.3942673275684,0.000307285824591846,0.0192344477583511,0.0694523447395374,"all"
2243,"chr15",63000001,64000000,500,168,189.207766174765,-1.54179079077262,2.37711884251127,0.000135413185761255,0.128039740626942,0.282376874136494,"all"
2244,"chr15",64000001,65000000,500,186,185.53295238495,0.034288669293928,0.00117571284194836,6.69747841889366e-08,0.992161036479561,1,"all"
2245,"chr15",65000001,66000000,500,207,193.59629550773,0.963332745698734,0.928009978935461,5.28643269400572e-05,0.352771432747743,0.557054196536654,"all"
2246,"chr15",66000001,67000000,500,225,204.251632331979,1.45178119690398,2.10766864368395,0.000120063885938843,0.159787388686812,0.326057255064122,"all"
2247,"chr15",67000001,68000000,500,192,198.3867951106,-0.453447073514411,0.205614248478783,1.17128685055578e-05,0.683169659123907,0.83361133397599,"all"
2248,"chr15",68000001,69000000,500,185,210.345954360985,-1.74759811162138,3.05409915974261,0.000173977543510031,0.0824069464090587,0.207610470434773,"all"
2249,"chr15",69000001,70000000,500,193,212.664412308209,-1.34844600657332,1.81830663264354,0.00010358030461656,0.185814482507839,0.360928266497273,"all"
2250,"chr15",70000001,71000000,500,197,225.506067781322,-1.89827093166124,3.60343252999001,0.00020527046011978,0.058175181714798,0.159453390034728,"all"
2251,"chr15",71000001,72000000,500,225,195.758314496705,2.08998078561299,4.36801968423147,0.000248825363852986,0.0435426552783162,0.128697724415394,"all"
2252,"chr15",72000001,73000000,471,190,181.391408750853,0.639180813880449,0.408552112832873,2.32732761016465e-05,0.541898704718328,0.727452097217397,"all"
2253,"chr15",73000001,74000000,500,224,211.831729277248,0.836052129999905,0.698983164077378,3.98177555738891e-05,0.420325353114622,0.619256314172467,"all"
2254,"chr15",74000001,75000000,480,211,202.972536121326,0.563455627729447,0.317482244419985,1.80854576433908e-05,0.591421215722519,0.765260990097029,"all"
2255,"chr15",75000001,76000000,478,201,188.115978555842,0.939374130541419,0.882423757130447,5.02674960996963e-05,0.365304530432169,0.568214314175411,"all"
2256,"chr15",76000001,77000000,500,216,202.787329175364,0.927833838983673,0.86087563276318,4.90400016574459e-05,0.370668664787251,0.573196905040479,"all"
2257,"chr15",77000001,78000000,500,203,201.567491204161,0.100899044157553,0.0101806171119078,5.79941470104453e-07,0.938330858676707,0.988834542320393,"all"
2258,"chr15",78000001,79000000,500,208,206.680336966366,0.0917938258239138,0.00842610645939103,4.79995319890793e-07,0.945332706703688,0.99285016088191,"all"
2259,"chr15",79000001,80000000,500,236,225.855583311868,0.675012265333602,0.455641558350801,2.59557384671281e-05,0.516808811288093,0.705843714708912,"all"
2260,"chr15",80000001,81000000,500,206,220.236997461553,-0.959341581409169,0.920336269820646,5.24271921282593e-05,0.355395585730961,0.559110117587324,"all"
2261,"chr15",81000001,82000000,500,214,219.440234417184,-0.367248038090173,0.134871121481081,7.6829680958031e-06,0.746348097407249,0.876959014453517,"all"
2262,"chr15",82000001,82584000,292,131,128.426294243615,0.227107730999796,0.0515779214798758,2.93814955215086e-06,0.843687692596975,0.930327928721356,"all"
2263,"chr15",83212001,84000000,394,156,163.735297269429,-0.604513288588623,0.365436316080231,2.08171736592705e-05,0.577835974311726,0.756809382527052,"all"
2264,"chr15",84000001,84836000,418,195,189.344230391289,0.41102257136221,0.168939554169203,9.62368511915467e-06,0.700185722272657,0.846100357306816,"all"
2265,"chr15",85142001,86000000,389,146,151.195953078383,-0.422566570795794,0.178562506754117,1.01718590861643e-05,0.71118137457546,0.85307599543242,"all"
2266,"chr15",86000001,87000000,500,220,223.196562854783,-0.21396340337773,0.0457803379849812,2.60788871843874e-06,0.865264590674817,0.945033745319886,"all"
2267,"chr15",87000001,88000000,500,256,234.249325549548,1.42112916936121,2.01960811600928,0.000115047495349112,0.167907283896351,0.336872066431658,"all"
2268,"chr15",88000001,89000000,500,256,246.155221614553,0.627482210556947,0.393733924565433,2.24291541988542e-05,0.546864678678715,0.731506023350466,"all"
2269,"chr15",89000001,90000000,500,231,228.109707472037,0.191368263638004,0.0366218123278247,2.08617095072227e-06,0.865789321429939,0.945246757250432,"all"
2270,"chr15",90000001,91000000,500,207,205.868372365699,0.0788694348624761,0.00622038775552637,3.54345987075796e-07,0.955647860914742,0.994139900931054,"all"
2271,"chr15",91000001,92000000,500,209,213.317805588576,-0.29563069910177,0.0873975102514011,4.97862163182448e-06,0.802022640937103,0.905338828884548,"all"
2272,"chr15",92000001,93000000,500,239,232.41318893402,0.432060756403811,0.186676497224233,1.06340746385151e-05,0.682958001361999,0.83361133397599,"all"
2273,"chr15",93000001,94000000,500,263,236.035501308466,1.75510735509964,3.08040182792484,0.000175475881762575,0.088671093389025,0.219344283646536,"all"
2274,"chr15",94000001,95000000,500,325,295.092066117549,1.74103557519005,3.03120487407734,0.000172673364643489,0.0902338600544678,0.221563023298948,"all"
2275,"chr15",95000001,96000000,500,363,298.730290510518,3.71849075624032,13.8271735042447,0.000787668492125259,0.000346119857201585,0.00295335009106233,"all"
2276,"chr15",96000001,97000000,500,281,254.276344444344,1.67587987539285,2.80857335674676,0.000159991103044507,0.103590380849492,0.243611920058581,"all"
2277,"chr15",97000001,98000000,500,419,339.068716348393,4.34083148531693,18.8428179839187,0.00107338596888423,3.06515926335681e-05,0.000406843130002036,"all"
2278,"chr15",98000001,99000000,500,322,364.438235371191,-2.22303013323226,4.94186297325866,0.000281514494284848,0.0256003123186292,0.0864500534953001,"all"
2279,"chr15",99000001,100000000,500,244,275.319491466289,-1.88754025497017,3.56280821413284,0.000202956285526902,0.0596275962063147,0.162656820479072,"all"
2280,"chr15",100000001,101000000,500,227,279.483983810284,-3.13941211792038,9.85590844614531,0.000561444357512164,0.00135565202439778,0.00877348612629442,"all"
2281,"chr15",101000001,102000000,500,200,239.873186707243,-2.57448338848527,6.62796471758659,0.000377563713463073,0.00916329992515369,0.0400760207609884,"all"
2282,"chr15",102000001,102412000,196,87,90.4990764737595,-0.367816629672001,0.13528907306327,7.70677681509219e-06,0.764649003594981,0.888629385207462,"all"
2283,"chr16",60001,1000000,470,221,252.194414787259,-1.96430585194151,3.85849747997167,0.000219800300544823,0.0495955732693757,0.141253407708698,"all"
2284,"chr16",1000001,2000000,500,260,293.374213728027,-1.94849848971365,3.79664636441637,0.000216276935852049,0.0515334580960462,0.14642856725606,"all"
2285,"chr16",2000001,3000000,500,234,235.496934510171,-0.0975461586344856,0.00951525306434423,5.42038836142576e-07,0.956826590052497,0.994281201044041,"all"
2286,"chr16",3000001,4000000,500,238,241.716281476314,-0.239031781553398,0.0571361925925913,3.25477789451106e-06,0.844153278831051,0.93048344883069,"all"
2287,"chr16",4000001,5000000,500,228,220.667873888316,0.493583201780721,0.243624377080108,1.38781252495845e-05,0.639248781093596,0.803827304997956,"all"
2288,"chr16",5000001,6000000,500,327,322.695218071606,0.239637561126956,0.0574261607028754,3.27129600243253e-06,0.825362883661031,0.919866735706245,"all"
2289,"chr16",6000001,7000000,500,437,429.357009328,0.368853620736296,0.136052993530275,7.75029374081563e-06,0.724990062061835,0.862484194308997,"all"
2290,"chr16",7000001,8000000,500,431,422.745243740524,0.401480900153183,0.16118691318781,9.18205393329248e-06,0.700902807326016,0.846100357306816,"all"
2291,"chr16",8000001,9000000,476,309,279.845707526466,1.74278246401911,3.03729071689253,0.000173020046243462,0.0901424513469901,0.221563023298948,"all"
2292,"chr16",9000001,10000000,500,258,281.25236878093,-1.38649755409556,1.92237546751296,0.000109508612539627,0.172083613219363,0.34285178533698,"all"
2293,"chr16",10000001,11000000,500,270,246.110690757023,1.52278416714972,2.31887161972187,0.000132095117746058,0.139233060596233,0.298118883293055,"all"
2294,"chr16",11000001,12000000,500,247,218.308246353718,1.9418783630027,3.77089157669806,0.000214809807750933,0.0600957280047183,0.163469184937346,"all"
2295,"chr16",12000001,13000000,500,216,245.728327415612,-1.89645640251923,3.59654688665618,0.000204878217677721,0.0584077233374721,0.1597852507715,"all"
2296,"chr16",13000001,14000000,500,306,262.527219348292,2.68305917139699,7.19880651721752,0.000410081863280123,0.00947556058735462,0.0409750108656798,"all"
2297,"chr16",14000001,15000000,500,164,197.308261595186,-2.3712608536906,5.62287803624549,0.000320308692362478,0.0167061808233424,0.0619619927820475,"all"
2298,"chr16",15000001,16000000,500,153,199.681220884021,-3.30349454669812,10.9130762200642,0.000621666191435813,0.00068444073235693,0.00513688895200868,"all"
2299,"chr16",16000001,17000000,500,129,205.572020382517,-5.34057605444649,28.5217525933273,0.00162474896630604,1.31177752704937e-08,4.94850811848755e-07,"all"
2300,"chr16",17000001,18000000,500,318,297.343317074022,1.19793014097647,1.43503662265991,8.17472300009878e-05,0.243756153954664,0.433260318281476,"all"
2301,"chr16",18000001,19000000,500,229,212.198936342967,1.15336077157411,1.33024106940602,7.577752437839e-05,0.264227509366053,0.45855948508019,"all"
2302,"chr16",19000001,20000000,500,200,227.146151696366,-1.80117362953102,3.24422644371794,0.000184808193102643,0.0729601692742865,0.189471743939655,"all"
2303,"chr16",20000001,21000000,500,242,262.890773408014,-1.28844785393569,1.66009787231149,9.45679019260535e-05,0.206231907269309,0.388225133382212,"all"
2304,"chr16",21000001,22000000,500,147,202.963226364973,-3.92820428733548,15.4307889230408,0.00087901885657134,4.46496818931083e-05,0.00055176999132561,"all"
2305,"chr16",22000001,23000000,500,249,223.50582069057,1.70528360679143,2.90799217959159,0.000165654521837583,0.098330356045263,0.235910569691857,"all"
2306,"chr16",23000001,24000000,500,282,233.757202379052,3.15536776362459,9.95634572372127,0.000567165792840732,0.00240477369733899,0.0143232197085846,"all"
2307,"chr16",24000001,25000000,500,325,255.555620698555,4.34404566421479,18.8707327327833,0.00107497613972713,3.3557469393877e-05,0.00043876949112356,"all"
2308,"chr16",25000001,26000000,500,292,285.062184254594,0.41091591058744,0.168851885573905,9.61869105509352e-06,0.696744771480333,0.843567254997515,"all"
2309,"chr16",26000001,27000000,500,423,384.315336671106,1.97330839535033,3.89394602316011,0.000221819635917501,0.0542063701966878,0.151471406777684,"all"
2310,"chr16",27000001,28000000,500,261,242.339658324648,1.19869127966429,1.4368607839432,8.18511438172831e-05,0.244820977992177,0.43434940309886,"all"
2311,"chr16",28000001,29000000,500,187,198.529597302258,-0.818279192639854,0.669580837107331,3.81428444619137e-05,0.436412239903617,0.634754927850749,"all"
